date,AUDUSD=X,EURUSD=X,GBPUSD=X,USDCAD=X,USDJPY=X
2020-04-14,0.6401106119155884,1.0922993421554565,1.2523951530456543,1.3873100280761719,107.62300109863281
2020-04-15,0.6434298753738403,1.098538875579834,1.26262629032135,1.3880900144577026,107.10399627685547
2020-04-16,0.6308901309967041,1.0905101299285889,1.252097249031067,1.411910057067871,107.60900115966797
2020-04-17,0.6358600854873657,1.0858471393585205,1.2487823963165283,1.4039499759674072,107.94499969482422
2020-04-20,0.6340188980102539,1.0866966247558594,1.248751163482666,1.4048000574111938,107.66999816894531
2020-04-21,0.6345701217651367,1.0864840745925903,1.2442762851715088,1.4129199981689453,107.66899871826172
2020-04-22,0.6293998956680298,1.0856467485427856,1.2298610210418701,1.4189000129699707,107.72100067138672
2020-04-23,0.6298998594284058,1.080964207649231,1.2323921918869019,1.4183800220489502,107.81300354003906
2020-04-24,0.6376798748970032,1.077702283859253,1.235223650932312,1.406499981880188,107.66699981689453
2020-04-27,0.6397543549537659,1.08236825466156,1.2366595268249512,1.4107999801635742,107.49500274658203
2020-04-28,0.6449116468429565,1.0824854373931885,1.2422668933868408,1.4036200046539307,107.28299713134766
2020-04-29,0.6502699255943298,1.0836584568023682,1.2435646057128906,1.398300051689148,106.74099731445312
2020-04-30,0.6555013060569763,1.087725043296814,1.2471472024917603,1.38742995262146,106.61000061035156
2020-05-01,0.6495501399040222,1.094546914100647,1.2581465244293213,1.3952900171279907,107.28500366210938
2020-05-04,0.6376819014549255,1.0959625244140625,1.2454230785369873,1.4134999513626099,106.73799896240234
2020-05-05,0.642611563205719,1.0904293060302734,1.244555115699768,1.408370018005371,106.6969985961914
2020-05-06,0.6436000466346741,1.0838581323623657,1.2444202899932861,1.4042199850082397,106.4520034790039
2020-05-07,0.6390756368637085,1.0798553228378296,1.232559323310852,1.416290044784546,106.19100189208984
2020-05-08,0.6503299474716187,1.0837171077728271,1.237593173980713,1.3969500064849854,106.35900115966797
2020-05-11,0.653710126876831,1.0839520692825317,1.2417423725128174,1.3924100399017334,106.91899871826172
2020-05-12,0.6484664082527161,1.080940842628479,1.2333498001098633,1.4018000364303589,107.56600189208984
2020-05-13,0.6455298662185669,1.0846810340881348,1.2254902124404907,1.4080899953842163,107.13800048828125
2020-05-14,0.6454944014549255,1.08236825466156,1.224155068397522,1.4089000225067139,106.93299865722656
2020-05-15,0.6471235156059265,1.0806955099105835,1.2233912944793701,1.4033000469207764,107.36499786376953
2020-05-18,0.6425785422325134,1.0821340084075928,1.2085760831832886,1.40910005569458,107.20800018310547
2020-05-19,0.652600109577179,1.0915124416351318,1.2200031280517578,1.3939000368118286,107.38099670410156
2020-05-20,0.6540094017982483,1.0927767753601074,1.2255953550338745,1.3938000202178955,107.80999755859375
2020-05-21,0.65923011302948,1.0982975959777832,1.2236906290054321,1.3904500007629395,107.59100341796875
2020-05-22,0.6566894054412842,1.0952903032302856,1.2223445177078247,1.394700050354004,107.63099670410156
2020-05-25,0.6545788049697876,1.0907801389694214,1.218605637550354,1.3985899686813354,107.73500061035156
2020-05-26,0.6547399163246155,1.0902997255325317,1.220137119293213,1.3971799612045288,107.68699645996094
2020-05-27,0.6646699905395508,1.0981770753860474,1.23350191116333,1.378250002861023,107.49099731445312
2020-05-28,0.6620806455612183,1.1016855239868164,1.2264822721481323,1.375480055809021,107.7979965209961
2020-05-29,0.6633498668670654,1.1079105138778687,1.2321492433547974,1.3774000406265259,107.64299774169922
2020-06-01,0.6659784913063049,1.1118524074554443,1.2347996234893799,1.3777999877929688,107.70800018310547
2020-06-02,0.6786000728607178,1.1125946044921875,1.248704433441162,1.3582500219345093,107.5479965209961
2020-06-03,0.6914199590682983,1.118943691253662,1.2581465244293213,1.3509999513626099,108.80899810791016
2020-06-04,0.6929046511650085,1.1235954761505127,1.2575136423110962,1.3493800163269043,108.9990005493164
2020-06-05,0.6939899921417236,1.1337867975234985,1.2609069347381592,1.350160002708435,109.1500015258789
2020-06-08,0.700239896774292,1.1319515705108643,1.2725722789764404,1.3392800092697144,109.63400268554688
2020-06-09,0.7024494409561157,1.1305567026138306,1.2735283374786377,1.3367999792099,108.40899658203125
2020-06-10,0.6942998170852661,1.1332215070724487,1.2711325883865356,1.3422000408172607,107.7969970703125
2020-06-11,0.6968300938606262,1.1365444660186768,1.2710679769515991,1.3428399562835693,106.98100280761719
2020-06-12,0.6830880641937256,1.1288082599639893,1.257703423500061,1.3637900352478027,106.8030014038086
2020-06-15,0.6825007200241089,1.1252011060714722,1.2508755922317505,1.3637100458145142,107.31099700927734
2020-06-16,0.695820152759552,1.1337740421295166,1.2637752294540405,1.3533899784088135,107.46399688720703
2020-06-17,0.6895315051078796,1.1265701055526733,1.258510708808899,1.353350043296814,107.41000366210938
2020-06-18,0.6875702142715454,1.1242902278900146,1.2552721500396729,1.3575799465179443,106.89399719238281
2020-06-19,0.6857205629348755,1.1211000680923462,1.2426837682724,1.3592400550842285,107.00599670410156
2020-06-22,0.6822911500930786,1.1177555322647095,1.234811782836914,1.3617000579833984,106.83100128173828
2020-06-23,0.6931601762771606,1.1279679536819458,1.250156283378601,1.3501800298690796,106.90299987792969
2020-06-24,0.6940299272537231,1.1312345266342163,1.2524893283843994,1.3542200326919556,106.43199920654297
2020-06-25,0.685678243637085,1.1250872611999512,1.2412954568862915,1.3643800020217896,107.04399871826172
2020-06-26,0.6888190507888794,1.1222084760665894,1.2425447702407837,1.3634999990463257,107.15499877929688
2020-06-29,0.6861910820007324,1.1225864887237549,1.2342174053192139,1.3678300380706787,107.21800231933594
2020-06-30,0.6871907711029053,1.1247202157974243,1.2310571670532227,1.3656599521636963,107.58999633789062
2020-07-01,0.69020015001297,1.1235954761505127,1.2389271259307861,1.3574199676513672,107.98899841308594
2020-07-02,0.6913239359855652,1.1251378059387207,1.2464786767959595,1.3590999841690063,107.36599731445312
2020-07-03,0.6919199228286743,1.1237848997116089,1.2466403245925903,1.356969952583313,107.49700164794922
2020-07-06,0.694840133190155,1.1247202157974243,1.247551679611206,1.3549100160598755,107.5790023803711
2020-07-07,0.6976999044418335,1.1312856674194336,1.249547004699707,1.3538899421691895,107.35900115966797
2020-07-08,0.6942322850227356,1.1275228261947632,1.2542802095413208,1.3603999614715576,107.5780029296875
2020-07-09,0.6989096999168396,1.1339154243469238,1.2613521814346313,1.3517199754714966,107.28299713134766
2020-07-10,0.695894181728363,1.1287955045700073,1.2605094909667969,1.3580000400543213,107.23600006103516
2020-07-13,0.6950284838676453,1.1310042142868042,1.2627506256103516,1.3597999811172485,106.91000366210938
2020-07-14,0.6940106749534607,1.134549617767334,1.255177617073059,1.3610399961471558,107.2760009765625
2020-07-15,0.6988999247550964,1.1410704851150513,1.25692880153656,1.3599400520324707,107.24500274658203
2020-07-16,0.7009181976318359,1.1417193412780762,1.2591001987457275,1.3506900072097778,106.91699981689453
2020-07-17,0.6978002190589905,1.139211654663086,1.2559500932693481,1.3568899631500244,107.27799987792969
2020-07-20,0.7004998922348022,1.1442956924438477,1.2571184635162354,1.3574800491333008,107.08999633789062
2020-07-21,0.7025925517082214,1.1458691358566284,1.266175389289856,1.352489948272705,107.19599914550781
2020-07-22,0.7135599255561829,1.15340256690979,1.2730745077133179,1.3447799682617188,106.83200073242188
2020-07-23,0.7140816450119019,1.1568717956542969,1.2729934453964233,1.3417199850082397,107.17500305175781
2020-07-24,0.7100104689598083,1.1596084833145142,1.2730745077133179,1.3403799533843994,106.83799743652344
2020-07-27,0.7098188996315002,1.1652567386627197,1.2795906066894531,1.3416800498962402,105.99299621582031
2020-07-28,0.7159000635147095,1.1769275665283203,1.2889753580093384,1.3338899612426758,105.26100158691406
2020-07-29,0.71602463722229,1.171879529953003,1.292373776435852,1.3379600048065186,105.10700225830078
2020-07-30,0.7171697616577148,1.1782865524291992,1.298246145248413,1.3342000246047974,105.03199768066406
2020-07-31,0.7203676700592041,1.1872254610061646,1.311785101890564,1.3412799835205078,104.68299865722656
2020-08-03,0.7146890163421631,1.1782310009002686,1.3101695775985718,1.3397200107574463,105.86599731445312
2020-08-04,0.7117944359779358,1.1763322353363037,1.3078734874725342,1.339400053024292,106.02999877929688
2020-08-05,0.7177102565765381,1.181544303894043,1.3086093664169312,1.3295799493789673,105.61399841308594
2020-08-06,0.7199097275733948,1.187281847000122,1.3126804828643799,1.3264800310134888,105.5530014038086
2020-08-07,0.7230997681617737,1.1876484155654907,1.3138015270233154,1.3318400382995605,105.58100128173828
2020-08-10,0.7157120108604431,1.1782727241516113,1.3052273988723755,1.3386800289154053,105.8499984741211
2020-08-11,0.7158001661300659,1.1737778186798096,1.3077194690704346,1.3353999853134155,105.99199676513672
2020-08-12,0.7145199775695801,1.1736538410186768,1.3050740957260132,1.3310500383377075,106.52100372314453
2020-08-13,0.7164863348007202,1.179380178451538,1.3048017024993896,1.3243600130081177,106.8219985961914
2020-08-14,0.7148800492286682,1.1816558837890625,1.3070528507232666,1.3219599723815918,106.98600006103516
2020-08-17,0.7192589044570923,1.1852554082870483,1.3107001781463623,1.3252400159835815,106.55400085449219
2020-08-18,0.7218131422996521,1.1876484155654907,1.3107877969741821,1.3221800327301025,105.99500274658203
2020-08-19,0.7257947325706482,1.1947859525680542,1.325398564338684,1.3152300119400024,105.2239990234375
2020-08-20,0.7188039422035217,1.1843500137329102,1.311079978942871,1.32122004032135,106.0790023803711
2020-08-21,0.7206116914749146,1.1873664855957031,1.3220343589782715,1.3172399997711182,105.66500091552734
2020-08-24,0.7161374688148499,1.1798018217086792,1.3094146251678467,1.3179899454116821,105.87699890136719
2020-08-25,0.7168900370597839,1.1794538497924805,1.307138204574585,1.3217600584030151,105.99299621582031
2020-08-26,0.7199320793151855,1.183501958847046,1.3152183294296265,1.3163000345230103,106.40499877929688
2020-08-27,0.7245011925697327,1.1842728853225708,1.3219819068908691,1.3137999773025513,105.85600280761719
2020-08-28,0.7269898653030396,1.1819632053375244,1.3199577331542969,1.3121600151062012,106.63700103759766
2020-08-31,0.7373000383377075,1.1918240785598755,1.3356484174728394,1.3080300092697144,105.53500366210938
2020-09-01,0.738099992275238,1.193901538848877,1.3364516496658325,1.3035000562667847,106.00399780273438
2020-09-02,0.7378494143486023,1.1923214197158813,1.339943766593933,1.305299997329712,105.89600372314453
2020-09-03,0.7331109642982483,1.184735894203186,1.335131287574768,1.304460048675537,106.20800018310547
2020-09-04,0.725584089756012,1.1839784383773804,1.3262248039245605,1.3139699697494507,106.08599853515625
2020-09-07,0.7282207608222961,1.183445930480957,1.3245735168457031,1.307569980621338,106.31099700927734
2020-09-08,0.7280998229980469,1.1821727752685547,1.3162224292755127,1.3095799684524536,106.30500030517578
2020-09-09,0.7209399938583374,1.177024483680725,1.2968486547470093,1.3239099979400635,105.96800231933594
2020-09-10,0.727660059928894,1.1806375980377197,1.2999167442321777,1.315250039100647,106.23100280761719
2020-09-11,0.7262997627258301,1.1824384927749634,1.2808295488357544,1.3189500570297241,106.14299774169922
2020-09-14,0.728151798248291,1.1842728853225708,1.2806557416915894,1.318120002746582,106.1449966430664
2020-09-15,0.7286000847816467,1.187000036239624,1.2849671840667725,1.3176699876785278,105.71499633789062
2020-09-16,0.7296819686889648,1.1844412088394165,1.2884771823883057,1.3192800283432007,105.38099670410156
2020-09-17,0.7295500040054321,1.1803449392318726,1.2959998846054077,1.3181500434875488,105.06199645996094
2020-09-18,0.7313095927238464,1.1848200559616089,1.2975554466247559,1.315019965171814,104.697998046875
2020-09-21,0.729341447353363,1.1845533847808838,1.2932761907577515,1.3197200298309326,104.53700256347656
2020-09-22,0.7231180667877197,1.176800012588501,1.2820513248443604,1.3300000429153442,104.69000244140625
2020-09-23,0.717442512512207,1.1708368062973022,1.2744048833847046,1.329699993133545,105.03399658203125
2020-09-24,0.7069001197814941,1.1658544540405273,1.2717468738555908,1.3383500576019287,105.30400085449219
2020-09-25,0.7057162523269653,1.1673243045806885,1.2757054567337036,1.3351399898529053,105.43499755859375
2020-09-28,0.7041906118392944,1.1635348796844482,1.2766826152801514,1.33788001537323,105.5739974975586
2020-09-29,0.7095197439193726,1.167883276939392,1.2873492240905762,1.3356800079345703,105.43299865722656
2020-09-30,0.714360237121582,1.1742050647735596,1.2866535186767578,1.338379979133606,105.66400146484375
2020-10-01,0.716650664806366,1.1726078987121582,1.2917560338974,1.330530047416687,105.45099639892578
2020-10-02,0.7182875871658325,1.1744946241378784,1.2886265516281128,1.3284000158309937,105.54299926757812
2020-10-05,0.7177205085754395,1.1720443964004517,1.2931090593338013,1.3291000127792358,105.51000213623047
2020-10-06,0.7193209528923035,1.1792453527450562,1.2992581129074097,1.325700044631958,105.70700073242188
2020-10-07,0.7110099792480469,1.1737639904022217,1.2883278131484985,1.332129955291748,105.63999938964844
2020-10-08,0.713820219039917,1.176747441291809,1.2917560338974,1.3257800340652466,105.96499633789062
2020-10-09,0.7177998423576355,1.1767003536224365,1.29404616355896,1.3192100524902344,106.01799774169922
2020-10-12,0.7224597930908203,1.181683897972107,1.3031693696975708,1.312999963760376,105.63200378417969
2020-10-13,0.721188485622406,1.1816140413284302,1.3065747022628784,1.3112499713897705,105.33899688720703
2020-10-14,0.7164401412010193,1.1742188930511475,1.2935272455215454,1.3141800165176392,105.47000122070312
2020-10-15,0.7141479849815369,1.1743981838226318,1.3012362718582153,1.3148599863052368,105.13899993896484
2020-10-16,0.7088397741317749,1.1707134246826172,1.2902060747146606,1.322510004043579,105.36000061035156
2020-10-19,0.7095997929573059,1.1715501546859741,1.2927746772766113,1.317929983139038,105.427001953125
2020-10-20,0.7056167125701904,1.176885962486267,1.2948671579360962,1.318969964981079,105.47000122070312
2020-10-21,0.7049998641014099,1.1829839944839478,1.2954038381576538,1.3120499849319458,105.47699737548828
2020-10-22,0.7105603218078613,1.1853959560394287,1.3131976127624512,1.3153200149536133,104.6760025024414
2020-10-23,0.7126100659370422,1.1815024614334106,1.307805061340332,1.313670039176941,104.9209976196289
2020-10-26,0.7132006287574768,1.1848480701446533,1.3054660558700562,1.3147200345993042,104.68299865722656
2020-10-27,0.7117098569869995,1.1809443235397339,1.301574945449829,1.3206100463867188,104.83200073242188
2020-10-28,0.7123100757598877,1.1784114837646484,1.303186297416687,1.3191800117492676,104.54499816894531
2020-10-29,0.7055200934410095,1.1748672723770142,1.2989881038665771,1.3310500383377075,104.31500244140625
2020-10-30,0.7037599682807922,1.1678695678710938,1.2931926250457764,1.331529974937439,104.55400085449219
2020-11-02,0.7008199691772461,1.1642121076583862,1.2926744222640991,1.3367899656295776,104.58000183105469
2020-11-03,0.7053698301315308,1.1642799377441406,1.2923903465270996,1.3220499753952026,104.7249984741211
2020-11-04,0.7196833491325378,1.176221489906311,1.3121638298034668,1.3102099895477295,104.5459976196289
2020-11-05,0.7180498242378235,1.17326819896698,1.2966804504394531,1.3126399517059326,104.43800354003906
2020-11-06,0.7262701988220215,1.1817537546157837,1.3139395713806152,1.308210015296936,103.60299682617188
2020-11-09,0.7286717891693115,1.1893010139465332,1.318061351776123,1.3022300004959106,103.25299835205078
2020-11-10,0.7282000184059143,1.182732105255127,1.3169677257537842,1.3007099628448486,105.13700103759766
2020-11-11,0.7281697988510132,1.1818794012069702,1.3261544704437256,1.3030999898910522,105.26000213623047
2020-11-12,0.7284275889396667,1.1780297756195068,1.3224189281463623,1.3058199882507324,105.41500091552734
2020-11-13,0.7240185737609863,1.1803393363952637,1.3121638298034668,1.313599944114685,105.08999633789062
2020-11-16,0.729080855846405,1.1845253705978394,1.3220518827438354,1.3123600482940674,104.6760025024414
2020-11-17,0.7320997714996338,1.1859441995620728,1.322209119796753,1.3075300455093384,104.54100036621094
2020-11-18,0.7296000123023987,1.186366319656372,1.3259083032608032,1.3105000257492065,104.18099975585938
2020-11-19,0.7301988005638123,1.1847639083862305,1.325644612312317,1.308419942855835,103.89399719238281
2020-11-20,0.7269100546836853,1.1866477727890015,1.3249244689941406,1.3085700273513794,103.82499694824219
2020-11-23,0.7317001819610596,1.1866477727890015,1.3305126428604126,1.3082200288772583,103.81700134277344
2020-11-24,0.7298204302787781,1.1842728853225708,1.332906723022461,1.3074400424957275,104.5250015258789
2020-11-25,0.7366699576377869,1.1900511980056763,1.3363267183303833,1.2996400594711304,104.51300048828125
2020-11-26,0.736485481262207,1.1920002698898315,1.3385447263717651,1.3001999855041504,104.4000015258789
2020-11-27,0.7357999682426453,1.191599726676941,1.3354523181915283,1.3020399808883667,104.24199676513672
2020-11-30,0.7400281429290771,1.1971460580825806,1.333191156387329,1.298259973526001,104.08200073242188
2020-12-01,0.7356798052787781,1.193816065788269,1.3336889743804932,1.2992000579833984,104.29900360107422
2020-12-02,0.7380890846252441,1.2074378728866577,1.3422638177871704,1.2933000326156616,104.30899810791016
2020-12-03,0.7418001294136047,1.2114603519439697,1.3370771408081055,1.2917200326919556,104.45800018310547
2020-12-04,0.7438998222351074,1.2145650386810303,1.345496654510498,1.286460041999817,103.822998046875
2020-12-07,0.7431573867797852,1.212135910987854,1.3417415618896484,1.277959942817688,104.197998046875
2020-12-08,0.7417599558830261,1.2113136053085327,1.3357375860214233,1.2802000045776367,103.99800109863281
2020-12-09,0.7410997152328491,1.2110936641693115,1.3365589380264282,1.2816200256347656,104.13500213623047
2020-12-10,0.7434999346733093,1.207875370979309,1.3367018699645996,1.282439947128296,104.27200317382812
2020-12-11,0.7524397969245911,1.2144293785095215,1.3305658102035522,1.2739200592041016,104.18199920654297
2020-12-14,0.7551102638244629,1.213340401649475,1.3318239450454712,1.2750600576400757,103.93900299072266
2020-12-15,0.7539203763008118,1.214889645576477,1.3330844640731812,1.2760299444198608,104.01000213623047
2020-12-16,0.7555609345436096,1.2154301404953003,1.3444474935531616,1.2699600458145142,103.63400268554688
2020-12-17,0.7569999694824219,1.2199585437774658,1.3502929210662842,1.2747000455856323,103.4749984741211
2020-12-18,0.7615299224853516,1.226271629333496,1.3570178747177124,1.2731000185012817,103.13099670410156
2020-12-21,0.7587425708770752,1.221612811088562,1.3401951789855957,1.281059980392456,103.45700073242188
2020-12-22,0.7575200796127319,1.2236906290054321,1.3449536561965942,1.2853200435638428,103.33999633789062
2020-12-23,0.7551700472831726,1.2186651229858398,1.339943766593933,1.289330005645752,103.53399658203125
2020-12-24,0.7579599022865295,1.2191405296325684,1.3505300283432007,1.2845499515533447,103.552001953125
2020-12-25,0.7606801390647888,1.2184720039367676,1.3552008867263794,1.2848199605941772,103.65299987792969
2020-12-28,0.7611914277076721,1.2205095291137695,1.3572388887405396,1.283959984779358,103.53299713134766
2020-12-29,0.758892297744751,1.2223445177078247,1.3466018438339233,1.284000039100647,103.68900299072266
2020-12-30,0.7609898447990417,1.225295066833496,1.3499903678894043,1.2822099924087524,103.55899810791016
2020-12-31,0.7689290642738342,1.2299896478652954,1.36306631565094,1.2750699520111084,103.12100219726562
2021-01-01,0.7702973484992981,1.218026876449585,1.3673007488250732,1.2349900007247925,103.22599792480469
2021-01-04,0.7712300419807434,1.2250697612762451,1.3684196472167969,1.2722100019454956,103.23899841308594
2021-01-05,0.7670999765396118,1.2251598834991455,1.3571596145629883,1.2781000137329102,103.125
2021-01-06,0.7766000628471375,1.230027437210083,1.3629549741744995,1.2674700021743774,102.6780014038086
2021-01-07,0.781700074672699,1.2341108322143555,1.3625277280807495,1.2665400505065918,103.02400207519531
2021-01-08,0.7768999934196472,1.227144479751587,1.3569625616073608,1.268380045890808,103.79000091552734
2021-01-11,0.7716525793075562,1.2186205387115479,1.3516253232955933,1.2730799913406372,104.09100341796875
2021-01-12,0.7707497477531433,1.2160701751708984,1.3524113893508911,1.2771400213241577,104.12799835205078
2021-01-13,0.7776049971580505,1.2208894491195679,1.3670539855957031,1.2707699537277222,103.75199890136719
2021-01-14,0.774713397026062,1.2162491083145142,1.364926815032959,1.2698099613189697,103.83699798583984
2021-01-15,0.777580201625824,1.2151259183883667,1.3683634996414185,1.2647700309753418,103.8280029296875
2021-01-18,0.7688876986503601,1.2068113088607788,1.357533574104309,1.2764699459075928,103.90799713134766
2021-01-19,0.7686986327171326,1.207729458808899,1.3581236600875854,1.2747999429702759,103.7030029296875
2021-01-20,0.7711800932884216,1.2138868570327759,1.3644241094589233,1.2722699642181396,103.89700317382812
2021-01-21,0.7755701541900635,1.2115631103515625,1.3668484687805176,1.2625999450683594,103.55500030517578
2021-01-22,0.7761022448539734,1.2166293859481812,1.3729474544525146,1.2646700143814087,103.50599670410156
2021-01-25,0.7715799808502197,1.216944694519043,1.3688204288482666,1.2722899913787842,103.7770004272461
2021-01-26,0.7718997597694397,1.214624047279358,1.3678992986679077,1.2737499475479126,103.76000213623047
2021-01-27,0.7753139734268188,1.216299295425415,1.374154806137085,1.2693899869918823,103.60299682617188
2021-01-28,0.765099823474884,1.2105072736740112,1.3669419288635254,1.281599998474121,104.14299774169922
2021-01-29,0.7669699192047119,1.2120037078857422,1.3725008964538574,1.2830899953842163,104.29100036621094
2021-02-01,0.761997640132904,1.2123857736587524,1.3697690963745117,1.2802200317382812,104.68599700927734
2021-02-02,0.7634601593017578,1.2068694829940796,1.3678767681121826,1.284600019454956,104.88099670410156
2021-02-03,0.760820746421814,1.203905463218689,1.3659336566925049,1.2785099744796753,105.02799987792969
2021-02-04,0.7636000514030457,1.2042388916015625,1.364908218383789,1.27839994430542,104.99500274658203
2021-02-05,0.7603002190589905,1.1966731548309326,1.3676148653030396,1.282289981842041,105.5719985961914
2021-02-08,0.7679199576377869,1.2048773765563965,1.3738716840744019,1.2758400440216064,105.4000015258789
2021-02-09,0.7710998058319092,1.2053595781326294,1.374570369720459,1.2737699747085571,105.20999908447266
2021-02-10,0.7740501165390015,1.2119992971420288,1.3817994594573975,1.2697099447250366,104.57499694824219
2021-02-11,0.7725348472595215,1.2121212482452393,1.3832597732543945,1.2696000337600708,104.61499786376953
2021-02-12,0.7753999829292297,1.2131506204605103,1.381024718284607,1.2700599431991577,104.74099731445312
2021-02-15,0.7764095664024353,1.2122093439102173,1.3871549367904663,1.2687900066375732,105.05899810791016
2021-02-16,0.7786197066307068,1.2132196426391602,1.3914785385131836,1.2635600566864014,105.38700103759766
2021-02-17,0.773790180683136,1.2092483043670654,1.388811707496643,1.270900011062622,106.10299682617188
2021-02-18,0.7758697867393494,1.2048004865646362,1.3866355419158936,1.2699899673461914,105.86100006103516
2021-02-19,0.7767997980117798,1.209189772605896,1.3967455625534058,1.268090009689331,105.6520004272461
2021-02-22,0.7888488173484802,1.2126356363296509,1.403114914894104,1.2598700523376465,105.51399993896484
2021-02-23,0.7915400266647339,1.2166796922683716,1.4071228504180908,1.2609000205993652,104.98400115966797
2021-02-24,0.7908827066421509,1.215214490890503,1.412030577659607,1.2592600584030151,105.28299713134766
2021-02-25,0.7977026104927063,1.2171372175216675,1.4148274660110474,1.2510000467300415,105.94400024414062
2021-02-26,0.7870000004768372,1.2160420417785645,1.4008152484893799,1.260990023612976,106.37899780273438
2021-03-01,0.7752419114112854,1.208956003189087,1.3972529172897339,1.2696000337600708,106.50299835205078
2021-03-02,0.7772001028060913,1.2051095962524414,1.3929517269134521,1.2641500234603882,106.85099792480469
2021-03-03,0.7825197577476501,1.208546757698059,1.3954981565475464,1.2635600566864014,106.75800323486328
2021-03-04,0.7758102416992188,1.2050660848617554,1.3926994800567627,1.2670700550079346,107.05799865722656
2021-03-05,0.7715603113174438,1.1967735290527344,1.3894098997116089,1.2677899599075317,107.95500183105469
2021-03-08,0.7709101438522339,1.1925631761550903,1.385367751121521,1.2631900310516357,108.41899871826172
2021-03-09,0.7656674981117249,1.185171127319336,1.3823610544204712,1.2657899856567383,108.93900299072266
2021-03-10,0.7717835903167725,1.1897906064987183,1.3890432119369507,1.2643100023269653,108.5770034790039
2021-03-11,0.773200273513794,1.1926058530807495,1.3931456804275513,1.2620099782943726,108.43199920654297
2021-03-12,0.7787615656852722,1.1986095905303955,1.3989927768707275,1.2531399726867676,108.55500030517578
2021-03-15,0.7762998938560486,1.1950000524520874,1.3929517269134521,1.2469300031661987,109.11699676513672
2021-03-16,0.7750135660171509,1.1925773620605469,1.3899120092391968,1.2475500106811523,109.13400268554688
2021-03-17,0.77455735206604,1.190164566040039,1.3902212381362915,1.2442699670791626,109.02899932861328
2021-03-18,0.7813000679016113,1.1982792615890503,1.3975849151611328,1.2389999628067017,108.89099884033203
2021-03-19,0.7753699421882629,1.1918240785598755,1.3925055265426636,1.2490899562835693,108.93099975585938
2021-03-22,0.7722502946853638,1.1883116960525513,1.3832597732543945,1.2522900104522705,108.87100219726562
2021-03-23,0.7745501399040222,1.193303108215332,1.3862512111663818,1.252079963684082,108.7760009765625
2021-03-24,0.7604701519012451,1.1840205192565918,1.3730417490005493,1.2590099573135376,108.5199966430664
2021-03-25,0.7591003179550171,1.1813069581985474,1.3688879013061523,1.2576700448989868,108.79000091552734
2021-03-26,0.7594000697135925,1.1776621341705322,1.374910593032837,1.2601799964904785,109.17900085449219
2021-03-29,0.7637377381324768,1.1788004636764526,1.3791011571884155,1.2584199905395508,109.79100036621094
2021-03-30,0.7641170620918274,1.177100658416748,1.3775053024291992,1.2590399980545044,109.83599853515625
