date,AAPL,AMZN,GOOGL,MSFT,TSLA
2020-04-29,69.82604217529297,118.635498046875,66.86660766601562,169.8321990966797,53.367332458496094
2020-04-30,71.29910278320312,123.69999694824219,67.09178924560547,171.5360107421875,52.12533187866211
2020-05-01,70.15122985839844,114.302001953125,65.62808990478516,167.0946807861328,46.75466537475586
2020-05-04,71.1437759399414,115.79949951171875,65.90608215332031,171.18182373046875,50.74599838256836
2020-05-05,72.21157836914062,115.88999938964844,67.20736694335938,173.0196075439453,51.2140007019043
2020-05-06,72.95660400390625,117.56300354003906,67.02851867675781,174.72337341308594,52.172000885009766
2020-05-07,73.71133422851562,118.38050079345703,68.21670532226562,175.73802185058594,52.00266647338867
2020-05-08,75.46578216552734,118.98049926757812,68.96699523925781,176.77175903320312,54.62799835205078
2020-05-11,76.65326690673828,120.44999694824219,69.92601013183594,178.74354553222656,54.08599853515625
2020-05-12,75.77725982666016,117.84750366210938,68.5106430053711,174.6947021484375,53.96066665649414
2020-05-13,74.86229705810547,118.39600372314453,67.17298889160156,172.05288696289062,52.73066711425781
2020-05-14,75.32221984863281,119.44249725341797,67.59795379638672,172.79945373535156,53.55533218383789
2020-05-15,74.87689208984375,120.48899841308594,68.405029296875,175.31686401367188,53.27799987792969
2020-05-18,76.64109802246094,121.31300354003906,69.00884246826172,176.99192810058594,54.242000579833984
2020-05-19,76.1982192993164,122.46649932861328,68.47178649902344,175.76673889160156,53.867332458496094
2020-05-20,77.6801528930664,124.89700317382812,70.20350646972656,178.20472717285156,54.37066650390625
2020-05-21,77.10099029541016,122.33699798583984,70.08344268798828,176.0642547607422,55.17333221435547
2020-05-22,77.597412109375,121.84400177001953,70.40676879882812,176.14105224609375,54.45866775512695
2020-05-26,77.07179260253906,121.09300231933594,70.81179809570312,174.27899169921875,54.591331481933594
2020-05-27,77.40760040283203,120.51950073242188,70.75749969482422,174.50936889648438,54.68199920654297
2020-05-28,77.44166564941406,120.05500030517578,70.65586853027344,174.1157989501953,53.72066879272461
2020-05-29,77.36624908447266,122.11849975585938,71.41710662841797,175.8915252685547,55.66666793823242
2020-06-01,78.31768035888672,123.552001953125,71.48435974121094,175.4884033203125,59.87333297729492
2020-06-02,78.68024444580078,123.62049865722656,71.85501861572266,177.48487854003906,58.770668029785156
2020-06-03,79.11337280273438,123.91999816894531,71.70256805419922,177.91677856445312,58.86399841308594
2020-06-04,78.43203735351562,123.02999877929688,70.4595718383789,175.5747528076172,57.62533187866211
2020-06-05,80.6658706665039,124.1500015258789,71.74092864990234,179.6829071044922,59.04399871826172
2020-06-08,81.14281463623047,126.2030029296875,72.1404800415039,180.7963104248047,63.327999114990234
2020-06-09,83.70512390136719,130.04299926757812,72.34175109863281,182.17848205566406,62.711334228515625
2020-06-10,85.85865020751953,132.37249755859375,72.97047424316406,188.935791015625,68.336669921875
2020-06-11,81.73654174804688,127.89800262451172,69.8418197631836,178.79022216796875,64.85600280761719
2020-06-12,82.44223022460938,127.2509994506836,70.39083099365234,180.20118713378906,62.35200119018555
2020-06-15,83.46178436279297,128.63400268554688,70.78041076660156,181.35304260253906,66.05999755859375
2020-06-16,85.67371368408203,130.7635040283203,72.06227111816406,185.79713439941406,65.47533416748047
2020-06-17,85.55448150634766,132.0489959716797,72.36467742919922,186.44021606445312,66.11933135986328
2020-06-18,85.58856201171875,132.69900512695312,71.44700622558594,188.4366912841797,66.9306640625
2020-06-19,85.09944915771484,133.75050354003906,70.97471618652344,187.31362915039062,66.72666931152344
2020-06-22,87.32596588134766,135.6909942626953,72.27101135253906,192.51602172851562,66.28800201416016
2020-06-23,89.18993377685547,138.2205047607422,72.93460845947266,193.80218505859375,66.78533172607422
2020-06-24,87.61553192138672,136.72000122070312,71.37625885009766,189.89564514160156,64.0566635131836
2020-06-25,88.77869415283203,137.72900390625,71.79473876953125,192.29525756835938,65.73200225830078
2020-06-26,86.05088806152344,134.64349365234375,67.88092803955078,188.44630432128906,63.982666015625
2020-06-29,88.03408813476562,134.0189971923828,69.60617065429688,190.4715576171875,67.29000091552734
2020-06-30,88.76895141601562,137.9409942626953,70.64640045166016,195.33795166015625,71.98733520507812
2020-07-01,88.6010513305664,143.93499755859375,71.8395767211914,196.48016357421875,74.64199829101562
2020-07-02,88.6010513305664,144.51499938964844,73.23102569580078,197.97750854492188,80.57733154296875
2020-07-06,90.97114562988281,152.8520050048828,74.71166229248047,202.23922729492188,91.43866729736328
2020-07-07,90.68887329101562,150.00599670410156,74.22692108154297,199.8876190185547,92.65733337402344
2020-07-08,92.80103302001953,154.0554962158203,74.908447265625,204.2837371826172,91.05867004394531
2020-07-09,93.20010375976562,159.13150024414062,75.65872955322266,205.71385192871094,92.9520034790039
2020-07-10,93.3631362915039,160.0,76.67256164550781,205.0899658203125,102.97666931152344
2020-07-13,92.93243408203125,155.1999969482422,75.3384017944336,198.75502014160156,99.80400085449219
2020-07-14,94.47032165527344,154.1999969482422,75.7683334350586,199.983642578125,101.12000274658203
2020-07-15,95.12002563476562,150.44349670410156,75.57005310058594,199.68603515625,103.06732940673828
2020-07-16,93.94957733154297,149.9949951171875,75.472412109375,195.73146057128906,100.04266357421875
2020-07-17,93.75978088378906,148.09849548339844,75.56855773925781,194.73329162597656,100.05599975585938
2020-07-20,95.73567199707031,159.8419952392578,77.90957641601562,203.10308837890625,109.53333282470703
2020-07-21,94.4143295288086,156.9145050048828,77.51499938964844,200.36756896972656,104.55733489990234
2020-07-22,94.67960357666016,154.99549865722656,77.95989227294922,203.2470703125,106.15533447265625
2020-07-23,90.37010955810547,149.32749938964844,75.56358337402344,194.40689086914062,100.87133026123047
2020-07-24,90.1462173461914,150.44549560546875,75.13812255859375,193.21669006347656,94.46666717529297
2020-07-27,92.28272247314453,152.760498046875,76.1952896118164,195.66433715820312,102.63999938964844
2020-07-28,90.76673126220703,150.01649475097656,74.91094207763672,193.9077911376953,98.43267059326172
2020-07-29,92.506591796875,151.67649841308594,75.90035247802734,195.86585998535156,99.94066619873047
2020-07-30,93.62596130371094,152.593994140625,76.64067840576172,195.7122802734375,99.16600036621094
2020-07-31,103.42749786376953,158.23399353027344,74.12877655029297,196.7777099609375,95.38400268554688
2020-08-03,106.03365325927734,155.59449768066406,73.8702163696289,207.84474182128906,99.0
2020-08-04,106.74176025390625,156.94149780273438,73.39892578125,204.72520446777344,99.13333129882812
2020-08-05,107.12865447998047,160.25149536132812,73.68737030029297,204.3892822265625,99.00133514404297
2020-08-06,110.86628723144531,161.25,74.97570037841797,207.66236877441406,99.30533599853516
2020-08-07,108.34566497802734,158.3730010986328,74.64790344238281,203.94773864746094,96.84733581542969
2020-08-10,109.92044067382812,157.4080047607422,74.57067108154297,199.8876190185547,94.57133483886719
2020-08-11,106.65142822265625,154.0334930419922,73.75961303710938,195.2131805419922,91.6259994506836
2020-08-12,110.1959228515625,158.11199951171875,75.08979034423828,200.7899169921875,103.65066528320312
2020-08-13,112.1460952758789,158.05099487304688,75.55859375,200.3195343017578,108.06666564941406
2020-08-14,112.046142578125,157.4010009765625,74.95977020263672,200.5115203857422,110.04733276367188
2020-08-17,111.75363159179688,159.12049865722656,75.53816986083984,201.8361053466797,122.3759994506836
2020-08-18,112.68486785888672,165.62449645996094,77.50802612304688,202.99752807617188,125.80599975585938
2020-08-19,112.82623291015625,163.0240020751953,76.95154571533203,201.7659454345703,125.23533630371094
2020-08-20,115.32980346679688,164.86849975585938,78.52782440185547,206.46133422851562,133.45533752441406
2020-08-21,121.2730484008789,164.23599243164062,78.49395751953125,204.96038818359375,136.6653289794922
2020-08-24,122.72348022460938,165.3730010986328,78.97122955322266,205.60499572753906,134.27999877929688
2020-08-25,121.71669006347656,167.32449340820312,80.00248718261719,208.27981567382812,134.8893280029297
2020-08-26,123.37193298339844,172.09249877929688,81.9095687866211,212.78271484375,143.54466247558594
2020-08-27,121.8970947265625,170.0,81.13188934326172,218.00730895996094,149.25
2020-08-28,121.69963836669922,170.08999633789062,81.6754150390625,220.24917602539062,147.55999755859375
2020-08-31,125.82672119140625,172.54800415039062,81.18221282958984,216.9970245361328,166.10667419433594
2020-09-01,130.83876037597656,174.95599365234375,82.45509338378906,218.67117309570312,158.35000610351562
2020-09-02,128.1279754638672,176.57249450683594,85.55934143066406,222.88543701171875,149.1233367919922
2020-09-03,117.86992645263672,168.39999389648438,81.18121337890625,209.07839965820312,135.6666717529297
2020-09-04,117.94794464111328,164.7310028076172,78.77493286132812,206.14376831054688,139.44000244140625
2020-09-08,110.0106430053711,157.49200439453125,75.90483093261719,194.99229431152344,110.06999969482422
2020-09-09,114.39857482910156,163.4304962158203,77.08206939697266,203.29579162597656,122.09333038330078
2020-09-10,110.66395568847656,158.7554931640625,76.02689361572266,197.5997772216797,123.77999877929688
2020-09-11,109.21106719970703,155.81100463867188,75.51425170898438,196.31048583984375,124.23999786376953
2020-09-14,112.4874038696289,155.14849853515625,75.16899871826172,197.6383056640625,139.8733367919922
2020-09-15,112.66292572021484,157.80650329589844,76.47875213623047,200.8807830810547,149.9199981689453
2020-09-16,109.33781433105469,153.90499877929688,75.3314208984375,197.29188537597656,147.25332641601562
2020-09-17,107.5924072265625,150.43649291992188,74.08344268798828,195.2328338623047,141.14332580566406
2020-09-18,104.17953491210938,147.74549865722656,72.29242706298828,192.80819702148438,147.38333129882812
2020-09-21,107.33885955810547,148.02349853515625,71.24872589111328,194.8768310546875,149.79666137695312
2020-09-22,109.0257797241211,156.44949340820312,72.72735595703125,199.5722198486328,141.41000366210938
2020-09-23,104.45258331298828,149.9929962158203,70.2149658203125,193.0006103515625,126.78666687011719
2020-09-24,105.52519989013672,150.989501953125,70.88602447509766,195.50225830078125,129.26333618164062
2020-09-25,109.48409271240234,154.75650024414062,71.693115234375,199.9571075439453,135.77999877929688
2020-09-28,112.09735107421875,158.70249938964844,72.66957092285156,201.51577758789062,140.39999389648438
2020-09-29,111.24901580810547,157.24400329589844,73.03623962402344,199.4182586669922,139.69000244140625
2020-09-30,112.92617797851562,157.43649291992188,73.01531982421875,202.3721466064453,143.00332641601562
2020-10-01,113.88179779052734,161.06300354003906,74.12628173828125,204.42153930664062,149.3866729736328
2020-10-02,110.20565795898438,156.25,72.51712036132812,198.38873291015625,138.3633270263672
2020-10-05,113.5989990234375,159.9600067138672,73.87369537353516,202.42019653320312,141.89332580566406
2020-10-06,110.34217834472656,154.9980010986328,72.28894805908203,198.11935424804688,137.9933319091797
2020-10-07,112.21437072753906,159.7845001220703,72.6934814453125,201.8910675048828,141.76666259765625
2020-10-08,112.10711669921875,159.52749633789062,73.90359497070312,202.61265563964844,141.97332763671875
2020-10-09,114.05728912353516,164.33250427246094,75.24971008300781,207.64479064941406,144.6666717529297
2020-10-12,121.30227661132812,172.14649963378906,77.94693756103516,213.02328491210938,147.43333435058594
2020-10-13,118.08445739746094,172.18150329589844,78.07048797607422,214.42799377441406,148.88333129882812
2020-10-14,118.17222595214844,168.1855010986328,77.88964080810547,212.50369262695312,153.76666259765625
2020-10-15,117.70417785644531,166.9324951171875,77.4925765991211,211.34910583496094,149.6266632080078
2020-10-16,116.05624389648438,163.635498046875,78.10188293457031,211.34910583496094,146.55667114257812
2020-10-19,113.0919418334961,160.36050415039062,76.22119140625,206.11492919921875,143.61000061035156
2020-10-20,114.5838394165039,160.85049438476562,77.27387237548828,206.52865600585938,140.64666748046875
2020-10-21,113.95980834960938,159.2469940185547,79.01306915283203,206.67300415039062,140.8800048828125
2020-10-22,112.86767578125,158.82000732421875,80.04283142089844,206.7595672607422,141.92999267578125
2020-10-23,112.17535400390625,160.22000122070312,81.35408782958984,208.04885864257812,140.2100067138672
2020-10-26,112.18511199951172,160.3520050048828,78.92837524414062,202.131591796875,140.0933380126953
2020-10-27,113.696533203125,164.31649780273438,79.6552505493164,205.181640625,141.55999755859375
2020-10-28,108.43096923828125,158.13900756835938,75.26715087890625,195.01156616210938,135.33999633789062
2020-10-29,112.44839477539062,160.55050659179688,77.56283569335938,196.97438049316406,136.94332885742188
2020-10-30,106.14925384521484,151.8074951171875,80.51362609863281,194.80950927734375,129.34666442871094
2020-11-02,106.06148529052734,150.2239990234375,80.92265319824219,194.67481994628906,133.50332641601562
2020-11-03,107.6899185180664,152.42050170898438,81.98579406738281,198.6196746826172,141.3000030517578
2020-11-04,112.08760070800781,162.05799865722656,86.97720336914062,208.20286560058594,140.32666015625
2020-11-05,116.06600952148438,166.10000610351562,87.80669403076172,214.84176635742188,146.02999877929688
2020-11-06,115.93414306640625,165.56849670410156,87.66869354248047,215.25552368164062,143.31666564941406
2020-11-09,113.61917877197266,157.18699645996094,87.75289154052734,210.1271514892578,140.4199981689453
2020-11-10,113.27729034423828,151.75100708007812,86.57217407226562,203.02639770507812,136.7866668701172
2020-11-11,116.71556854248047,156.8695068359375,87.04595184326172,208.3568115234375,139.0433349609375
2020-11-12,116.44206237792969,155.51400756835938,86.82624816894531,207.28878784179688,137.25332641601562
2020-11-13,116.49090576171875,156.4405059814453,88.29293060302734,208.31829833984375,136.1666717529297
2020-11-16,117.50675964355469,156.55299377441406,88.38111114501953,209.01101684570312,136.02999877929688
2020-11-17,116.61788940429688,156.7830047607422,87.76483917236328,206.34585571289062,147.20333862304688
2020-11-18,115.28945922851562,155.2729949951172,86.71764373779297,203.6254425048828,162.2133331298828
2020-11-19,115.88530731201172,155.8509979248047,87.61090087890625,204.9181365966797,166.42333984375
2020-11-20,114.6155014038086,154.97000122070312,86.50540924072266,202.9598388671875,163.20333862304688
2020-11-23,111.20651245117188,154.91949462890625,86.06600189208984,202.68971252441406,173.9499969482422
2020-11-24,112.49586486816406,155.9029998779297,87.8764419555664,206.30728149414062,185.1266632080078
2020-11-25,113.33589935302734,159.2534942626953,87.88789367675781,206.31689453125,191.3333282470703
2020-11-27,113.88291931152344,159.76699829101562,89.02826690673828,207.62887573242188,195.25332641601562
2020-11-30,116.28577423095703,158.40199279785156,87.40315246582031,206.5098876953125,189.1999969482422
2020-12-01,119.87055969238281,161.00399780273438,89.44375610351562,208.57431030273438,194.9199981689453
2020-12-02,120.22221374511719,160.17649841308594,90.91890716552734,207.763916015625,189.60667419433594
2020-12-03,120.08544921875,159.3365020751953,90.76297760009766,206.6738739013672,197.7933349609375
2020-12-04,119.41148376464844,158.12899780273438,90.85863494873047,206.78961181640625,199.67999267578125
2020-12-07,120.87667083740234,157.89999389648438,90.52334594726562,206.7220916748047,213.9199981689453
2020-12-08,121.49202728271484,158.864501953125,90.23937225341797,208.38136291503906,216.6266632080078
2020-12-09,118.95240020751953,155.2100067138672,88.57191467285156,204.32003784179688,201.4933319091797
2020-12-10,120.37848663330078,155.07449340820312,88.06326293945312,203.0852508544922,209.02333068847656
2020-12-11,119.56776428222656,155.8209991455078,88.41947174072266,205.72848510742188,203.3300018310547
2020-12-14,118.95240020751953,157.84849548339844,87.29654693603516,206.63526916503906,213.27667236328125
2020-12-15,124.9107437133789,158.25599670410156,87.73594665527344,206.5677490234375,211.0833282470703
2020-12-16,124.8423843383789,162.04800415039062,87.54215240478516,211.53585815429688,207.58999633789062
2020-12-17,125.7116928100586,161.8040008544922,86.71116638183594,211.67088317871094,218.63333129882812
2020-12-18,123.71910095214844,160.08250427246094,85.9992446899414,210.87022399902344,231.6666717529297
2020-12-21,125.25262451171875,160.3090057373047,86.41473388671875,214.72900390625,216.6199951171875
2020-12-22,128.81788635253906,160.3260040283203,85.70033264160156,216.03131103515625,213.44667053222656
2020-12-23,127.91926574707031,159.2635040283203,86.09938049316406,213.21441650390625,215.32666015625
2020-12-24,128.90579223632812,158.63450622558594,86.39481353759766,214.88333129882812,220.58999633789062
2020-12-28,133.51622009277344,164.197998046875,88.37762451171875,217.0152587890625,221.22999572753906
2020-12-29,131.73841857910156,166.10000610351562,87.57054901123047,216.23385620117188,221.99667358398438
2020-12-30,130.61517333984375,164.29249572753906,86.49893951416016,213.85110473632812,231.5933380126953
2020-12-31,129.6090850830078,162.84649658203125,87.31548309326172,214.5649871826172,235.22332763671875
2021-01-04,126.40524291992188,159.3314971923828,85.99476623535156,210.0020294189453,243.2566680908203
2021-01-05,127.96807861328125,160.92550659179688,86.6882553100586,210.20457458496094,245.0366668701172
2021-01-06,123.66046905517578,156.91900634765625,85.83283996582031,204.75413513183594,251.9933319091797
2021-01-07,127.88018035888672,158.10800170898438,88.39656066894531,210.580810546875,272.0133361816406
2021-01-08,128.98390197753906,159.13499450683594,89.56681823730469,211.86383056640625,293.3399963378906
2021-01-11,125.98522186279297,155.7104949951172,87.497314453125,209.80906677246094,270.39666748046875
2021-01-12,125.80941772460938,156.04150390625,86.5577163696289,207.3394775390625,283.14666748046875
2021-01-13,127.85086822509766,158.29449462890625,87.04695129394531,208.69969177246094,284.8033447265625
2021-01-14,125.91686248779297,156.37350463867188,86.2333984375,205.4969940185547,281.6666564941406
2021-01-15,124.18793487548828,155.21249389648438,86.06898498535156,205.1400146484375,275.38665771484375
2021-01-19,124.86193084716797,156.03799438476562,88.90122985839844,208.79617309570312,281.51666259765625
2021-01-20,128.96441650390625,163.16900634765625,93.66395568847656,216.4171600341797,283.48333740234375
2021-01-21,133.6920623779297,165.34950256347656,93.86721801757812,217.02491760253906,281.663330078125
2021-01-22,135.84092712402344,164.6114959716797,94.28620147705078,217.9702911376953,282.21331787109375
2021-01-25,139.6015625,164.6999969482422,94.37188720703125,221.42385864257812,293.6000061035156
2021-01-26,139.83596801757812,166.30650329589844,95.05292510986328,224.12496948242188,294.36334228515625
2021-01-27,138.76150512695312,161.62899780273438,90.61849975585938,224.67486572265625,288.0533447265625
2021-01-28,133.90689086914062,161.88099670410156,92.3253173828125,230.49188232421875,278.4766540527344
2021-01-29,128.8960418701172,160.30999755859375,91.03797912597656,223.76806640625,264.510009765625
2021-02-01,131.02542114257812,167.1439971923828,94.3116226196289,231.18649291992188,279.9366760253906
2021-02-02,131.855712890625,169.0,95.60940551757812,231.0513916015625,290.92999267578125
2021-02-03,130.83001708984375,165.62649536132812,102.57217407226562,234.4181365966797,284.89666748046875
2021-02-04,134.19993591308594,166.5500030517578,102.31062316894531,233.4630889892578,283.3299865722656
2021-02-05,133.78419494628906,167.6074981689453,104.06426239013672,233.64639282226562,284.07666015625
2021-02-08,133.9309539794922,166.14700317382812,103.84953308105469,233.9068603515625,287.8066711425781
2021-02-09,133.050537109375,165.25,103.39469146728516,235.16099548339844,283.1533203125
2021-02-10,132.44398498535156,164.32899475097656,103.94718170166016,234.24453735351562,268.2733459472656
2021-02-11,132.18966674804688,163.10650634765625,104.06026458740234,235.8555145263672,270.5533447265625
2021-02-12,132.4244384765625,163.885498046875,104.37313842773438,236.337890625,272.0400085449219
2021-02-16,130.2918701171875,163.44749450683594,105.15381622314453,235.09341430664062,265.40667724609375
2021-02-17,127.99299621582031,165.4320068359375,105.54837036132812,236.1183624267578,266.04998779296875
2021-02-18,126.88762664794922,166.4114990234375,104.9101791381836,235.72189331054688,262.4599914550781
2021-02-19,127.04408264160156,162.4949951171875,104.06326293945312,232.9952392578125,260.4333190917969
2021-02-22,123.25830841064453,159.03700256347656,102.34199523925781,226.7490234375,238.1666717529297
2021-02-23,123.1213607788086,159.72500610351562,102.6339340209961,225.5500946044922,232.94667053222656
2021-02-24,122.62247467041016,157.97650146484375,103.81416320800781,226.7877197265625,247.33999633789062
2021-02-25,118.35733032226562,152.85800170898438,100.43342590332031,221.41171264648438,227.4066619873047
2021-02-26,118.62146759033203,154.64649963378906,100.73033905029297,224.6895294189453,225.1666717529297
2021-03-01,125.0093765258789,157.3070068359375,103.1092300415039,229.09864807128906,239.47666931152344
2021-03-02,122.39747619628906,154.72650146484375,102.85116577148438,226.13021850585938,228.81333923339844
2021-03-03,119.40406036376953,150.25,100.20724487304688,220.02903747558594,217.73333740234375
2021-03-04,117.51604461669922,148.8784942626953,101.32917785644531,219.2264862060547,207.14666748046875
2021-03-05,118.7779769897461,150.0229949951172,104.47476959228516,223.93536376953125,199.31666564941406
2021-03-08,113.82807922363281,147.59750366210938,100.01244354248047,219.86465454101562,187.6666717529297
2021-03-09,118.45515441894531,153.1425018310547,101.64952087402344,226.04319763183594,224.52667236328125
2021-03-10,117.36931610107422,152.8820037841797,101.4417724609375,224.72817993164062,222.68666076660156
2021-03-11,119.30623626708984,155.67950439453125,104.64764404296875,229.28231811523438,233.1999969482422
2021-03-12,118.39645385742188,154.47450256347656,102.12976837158203,227.94801330566406,231.2433319091797
2021-03-15,121.29205322265625,154.08399963378906,102.3509750366211,227.03907775878906,235.97999572753906
2021-03-16,122.83769226074219,154.59300231933594,103.81815338134766,229.84312438964844,225.6266632080078
2021-03-17,122.0452880859375,156.7864990234375,103.73494720458984,229.1953125,233.93666076660156
2021-03-18,117.90734100341797,151.39950561523438,100.70194244384766,223.08445739746094,217.72000122070312
2021-03-19,117.37908935546875,153.7480010986328,100.98193359375,222.72669982910156,218.2899932861328
2021-03-22,120.70512390136719,155.5435028076172,101.16775512695312,228.1800537109375,223.3333282470703
2021-03-23,119.87360382080078,156.875,101.69783020019531,229.7174530029297,220.72000122070312
2021-03-24,117.4769287109375,154.35350036621094,101.2594223022461,227.66761779785156,210.08999633789062
2021-03-25,117.9660415649414,152.31300354003906,101.25594329833984,224.65086364746094,213.4633331298828
2021-03-26,118.57255554199219,152.60150146484375,100.87084197998047,228.65382385253906,206.23666381835938
2021-03-29,118.7486343383789,153.7864990234375,101.92002868652344,227.4548797607422,203.76333618164062
2021-03-30,117.29104614257812,152.76449584960938,101.95391845703125,224.17706298828125,211.8733367919922
2021-03-31,119.49210357666016,154.70399475097656,102.75350952148438,227.9673309326172,222.64332580566406
2021-04-01,120.3236083984375,158.0500030517578,106.1043701171875,234.32960510253906,220.5833282470703
2021-04-05,123.16049194335938,161.3365020751953,110.54725646972656,240.8271942138672,230.35000610351562
2021-04-06,123.4637680053711,161.1909942626953,110.06400299072266,239.6572265625,230.5399932861328
2021-04-07,125.11699676513672,163.96949768066406,111.54713439941406,241.62969970703125,223.6566619873047
2021-04-08,127.52342987060547,164.96499633789062,112.11507415771484,244.8688507080078,227.93333435058594
2021-04-09,130.1060028076172,168.61000061035156,113.12342071533203,247.3828125,225.67333984375
2021-04-12,128.38433837890625,168.96949768066406,111.82563018798828,247.4408416748047,233.9933319091797
2021-04-13,131.50489807128906,170.0,112.31434631347656,249.93540954589844,254.10667419433594
2021-04-14,129.15713500976562,166.64999389648438,111.69060516357422,247.13140869140625,244.07666015625
2021-04-15,131.5733642578125,168.95449829101562,113.84978485107422,250.9119873046875,246.28334045410156
2021-04-16,131.2407684326172,169.9720001220703,113.72523498535156,252.11097717285156,246.5933380126953
2021-04-19,131.90594482421875,168.60049438476562,114.07447052001953,250.17715454101562,238.2100067138672
2021-04-20,130.213623046875,166.7344970703125,113.5389175415039,249.7130584716797,239.663330078125
2021-04-21,130.59512329101562,168.1009979248047,113.50603485107422,251.95623779296875,248.0399932861328
2021-04-22,129.06906127929688,165.45199584960938,112.21919250488281,248.6591796875,239.89666748046875
2021-04-23,131.39730834960938,167.04400634765625,114.58113098144531,252.5074005126953,243.13333129882812
2021-04-26,131.78860473632812,170.4499969482422,115.07933044433594,252.89419555664062,246.06666564941406
2021-04-27,131.46575927734375,170.8715057373047,114.13525390625,253.30026245117188,234.913330078125
2021-04-28,130.6733856201172,172.9250030517578,117.52596282958984,246.13546752929688,231.46665954589844
2021-04-29,130.5755615234375,173.5655059814453,119.20587158203125,244.1533203125,225.6666717529297
2021-04-30,128.59950256347656,173.37100219726562,117.24996185302734,243.8342742919922,236.47999572753906
2021-05-03,129.656005859375,169.32449340820312,116.7308349609375,243.52484130859375,228.3000030517578
2021-05-04,125.06806945800781,165.593505859375,114.92488861083984,239.5895538330078,224.53334045410156
2021-05-05,125.3126220703125,163.52699279785156,115.3204574584961,238.313232421875,223.64666748046875
2021-05-06,126.91696166992188,165.31849670410156,116.44537353515625,241.46534729003906,221.17999267578125
2021-05-07,127.59310150146484,164.58050537109375,117.17173767089844,244.10499572753906,224.1233367919922
2021-05-10,124.30059814453125,159.52450561523438,114.17361450195312,238.9997100830078,209.67999267578125
2021-05-11,123.37950897216797,161.19549560546875,113.09302520751953,238.0811767578125,205.73333740234375
2021-05-12,120.30261993408203,157.5970001220703,109.6151351928711,231.0904083251953,196.6300048828125
2021-05-13,122.45838165283203,158.07350158691406,111.04944610595703,234.98707580566406,190.56333923339844
