date,DIA,IVV,QQQ,SPY,VTI
2020-06-02,236.23199462890625,287.8520812988281,229.00759887695312,287.3081359863281,145.22496032714844
2020-06-03,241.10597229003903,291.7245483398437,230.03781127929688,291.13165283203125,147.48831176757812
2020-06-04,241.2525634765625,290.7471008300781,228.42446899414065,290.3668518066406,147.02255249023438
2020-06-05,248.7741851806641,298.32427978515625,232.9535217285156,297.80889892578125,150.79476928710938
2020-06-08,253.1167755126953,301.97332763671875,234.76123046875,301.4086303710937,152.84390258789062
2020-06-09,250.45989990234372,299.74853515625,236.4620361328125,299.1611022949219,151.44674682617188
2020-06-10,247.7848052978516,297.97998046875,239.29995727539065,297.4917907714844,150.3197479248047
2020-06-11,230.89996337890625,280.7402038574219,227.44284057617188,280.3417358398437,141.45277404785156
2020-06-12,235.21499633789065,284.24957275390625,229.2505645751953,283.6990661621094,143.40872192382812
2020-06-15,236.6900177001953,286.85845947265625,232.0399627685547,286.34747314453125,144.94554138183594
2020-06-16,241.7014312744141,292.37335205078125,236.02471923828125,291.8590393066406,147.73040771484375
2020-06-17,239.86915588378903,291.0553283691406,236.7730407714844,290.6466979980469,147.0132598876953
2020-06-18,239.5302276611328,291.2796936035156,237.4144744873047,290.75860595703125,147.1343231201172
2020-06-19,237.7872314453125,289.5036315917969,237.37564086914065,289.0968933105469,146.30540466308594
2020-06-22,239.1837615966797,291.57879638671875,240.2223663330078,290.9515380859375,147.3206329345703
2020-06-23,240.26800537109372,292.76593017578125,242.2668914794922,292.291015625,147.89808654785156
2020-06-24,233.95574951171875,285.3721923828125,237.2724151611328,284.8350830078125,143.8837432861328
2020-06-25,236.53761291503903,288.36334228515625,239.53114318847656,287.8886108398437,145.62405395507812
2020-06-26,230.05081176757807,281.4837951660156,233.87461853027344,281.0508728027344,142.23699951171875
2020-06-29,235.13186645507807,285.7087097167969,236.42539978027344,285.181640625,144.32345581054688
2020-06-30,236.9326171875,289.47564697265625,241.05967712402344,288.8346862792969,146.45677185058594
2020-07-01,236.41819763183597,291.4573059082031,243.8733367919922,290.8578491210937,147.30819702148438
2020-07-02,237.43800354003903,292.9903259277344,245.52838134765625,292.4595947265625,147.89768981933594
2020-07-06,241.6461639404297,297.4862976074219,251.5646514892578,296.97442626953125,150.22743225097656
2020-07-07,238.00775146484372,294.4203796386719,249.8316345214844,293.9114990234375,148.7023162841797
2020-07-08,239.55130004882807,296.6169128417969,253.12234497070312,296.1595153808594,149.91867065429688
2020-07-09,236.35389709472656,295.11212158203125,255.2545623779297,294.4735107421875,148.9923858642578
2020-07-10,239.64317321777344,298.08447265625,256.99725341796875,297.480224609375,150.5923309326172
2020-07-13,239.84536743164065,295.4391784667969,251.71066284179688,294.90435791015625,148.9643096923828
2020-07-14,244.94471740722656,299.2716064453125,253.49234008789065,298.7259826660156,150.91976928710938
2020-07-15,247.0763397216797,302.06646728515625,254.0083770751953,301.4704895019531,152.7910919189453
2020-07-16,245.75320434570312,301.0196228027344,252.2753143310547,300.4776611328125,152.1080780029297
2020-07-17,245.2760162353516,301.90753173828125,252.56741333007807,301.3487548828125,152.68817138671875
2020-07-20,245.34962463378903,304.4032897949219,259.7330322265625,303.7840881347656,153.85772705078125
2020-07-21,246.74725341796875,304.95477294921875,257.02642822265625,304.4303283691406,154.29745483398438
2020-07-22,248.25523376464844,306.7494201660156,257.9318542480469,306.16326904296875,155.1021728515625
2020-07-23,245.22999572753903,303.0386047363281,251.19471740722656,302.5101623535156,153.4086151123047
2020-07-24,243.3910369873047,301.10369873046875,248.8094024658203,300.56182861328125,152.22036743164062
2020-07-27,244.54949951171875,303.31903076171875,253.24891662597656,302.7536926269531,153.53021240234375
2020-07-28,242.692138671875,301.44952392578125,250.02638244628903,300.8334655761719,152.40748596191406
2020-07-29,244.13577270507807,305.0762939453125,252.9081573486328,304.53338623046875,154.42849731445312
2020-07-30,242.09446716308597,304.02935791015625,254.2322540283203,303.4468078613281,154.08224487304688
2020-07-31,243.07835388183597,306.42236328125,258.7691345214844,305.8447265625,154.8682098388672
2020-08-03,245.25770568847656,308.5628356933594,262.264404296875,307.9710388183594,156.215576171875
2020-08-04,246.8115997314453,309.6751403808594,263.2379455566406,309.1606140136719,156.83306884765625
2020-08-05,250.1127014160156,311.6848449707031,263.8901672363281,311.080810546875,157.9745635986328
2020-08-06,251.8599395751953,313.7972412109375,267.3853454589844,313.1602478027344,158.74180603027344
2020-08-07,252.5218505859375,314.0216369628906,264.29913330078125,313.3851013183594,158.87277221679688
2020-08-10,255.75872802734372,314.9656677246094,263.1697692871094,314.32177734375,159.3125457763672
2020-08-11,254.8851318359375,312.3297119140625,258.1849975585937,311.7271423339844,158.0306854248047
2020-08-12,257.5058288574219,316.6855773925781,264.6788024902344,316.0732727050781,160.145263671875
2020-08-13,256.9356689453125,316.1434631347656,265.282470703125,315.5018920898437,160.02365112304688
2020-08-14,257.2851257324219,316.115478515625,264.9708251953125,315.5112609863281,159.9768524169922
2020-08-17,256.50347900390625,317.1342468261719,268.0474853515625,316.5135498046875,160.65989685058594
2020-08-18,255.81396484375,317.8072204589844,270.6274108886719,317.1973571777344,160.90313720703125
2020-08-19,255.10577392578125,316.5173034667969,268.8068542480469,315.87664794921875,160.27627563476562
2020-08-20,255.51036071777344,317.4894104003906,272.53564453125,316.86016845703125,160.73468017578125
2020-08-21,257.3754272460937,318.60174560546875,274.4244079589844,317.98419189453125,161.1370849609375
2020-08-24,260.96044921875,321.873291015625,276.1379089355469,321.206298828125,162.68089294433594
2020-08-25,260.4443054199219,322.9388732910156,278.3090209960937,322.330322265625,163.22352600097656
2020-08-26,261.1907958984375,326.21978759765625,284.24786376953125,325.5618896484375,164.70187377929688
2020-08-27,262.6744689941406,326.93017578125,283.3619079589844,326.27374267578125,165.09483337402344
2020-08-28,264.20416259765625,329.0239562988281,284.80279541015625,328.3812866210937,166.24566650390625
2020-08-31,261.9739990234375,327.87420654296875,287.0907897949219,327.1916809082031,165.8714141845703
2020-09-01,264.2870483398437,330.949462890625,291.9975891113281,330.2733459472656,167.34042358398438
2020-09-02,268.3602600097656,335.7914123535156,294.7626342773437,335.05047607421875,169.5765838623047
2020-09-03,261.1078186035156,324.1820678710937,279.81805419921875,323.5198974609375,163.68203735351562
2020-09-04,259.6609802246094,321.52752685546875,276.08917236328125,320.8785400390625,162.28787231445312
2020-09-08,253.8092193603516,312.7877502441406,262.8193054199219,312.1111755371094,157.7312774658203
2020-09-09,257.89166259765625,318.91021728515625,270.5398864746094,318.2745361328125,160.81893920898438
2020-09-10,254.1502990722656,313.3392639160156,265.1461486816406,312.7481994628906,158.18040466308594
2020-09-11,255.3481292724609,313.48883056640625,263.3060913085937,312.9073791503906,158.23655700683594
2020-09-14,258.51824951171875,317.6576843261719,267.8916015625,317.0287475585937,160.7066650390625
2020-09-15,258.5643005371094,319.2747802734375,271.6885986328125,318.6304931640625,161.62359619140625
2020-09-16,258.9790954589844,318.0035705566406,267.3562316894531,317.3658752441406,161.09030151367188
2020-09-17,257.6336669921875,315.2741394042969,263.17950439453125,314.5746765136719,159.7616729736328
2020-09-18,255.4323883056641,311.5819091796875,259.8206787109375,310.9530029296875,158.20848083496094
2020-09-21,250.73976135253903,308.1141052246094,260.4437255859375,307.4922790527344,156.29977416992188
2020-09-22,252.0052795410156,311.236083984375,265.282470703125,310.6239013671875,157.85292053222656
2020-09-23,247.1740875244141,303.9928283691406,257.18218994140625,303.420166015625,154.0447998046875
2020-09-24,247.654541015625,304.791015625,258.3797607421875,304.2289123535156,154.37232971191406
2020-09-25,250.97984313964844,309.748779296875,264.3868408203125,309.1474304199219,156.85630798339844
2020-09-28,254.8596343994141,314.894287109375,269.8777160644531,314.2821960449219,159.70297241210938
2020-09-29,253.49256896972656,313.1572570800781,268.66082763671875,312.57061767578125,158.81044006347656
2020-09-30,256.3376770019531,315.5516662597656,270.5008239746094,314.9405212402344,160.0036163330078
2020-10-01,256.9289245605469,317.5986022949219,274.7943725585937,316.9623718261719,161.33767700195312
2020-10-02,255.6910552978516,314.6032409667969,267.06414794921875,313.9530639648437,160.07875061035156
2020-10-05,260.04180908203125,320.0962829589844,272.7596130371094,319.5202941894531,162.9629669189453
2020-10-06,256.5408630371094,315.5516662597656,267.8916015625,314.97808837890625,160.9524688720703
2020-10-07,261.3443298339844,321.0352478027344,272.52593994140625,320.46075439453125,163.76153564453125
2020-10-08,262.60986328125,323.92730712890625,273.9765625,323.30084228515625,165.19898986816406
2020-10-09,264.1247863769531,326.7724304199219,278.1629333496094,326.1879577636719,166.58938598632812
2020-10-12,266.4617614746094,332.10577392578125,286.7500305175781,331.43560791015625,169.0602264404297
2020-10-13,264.8728942871094,329.94610595703125,286.7403259277344,329.2725524902344,168.167724609375
2020-10-14,263.3857421875,327.8803405761719,284.3452453613281,327.2036437988281,167.04974365234375
2020-10-15,263.302734375,327.47662353515625,282.4369812011719,326.7992248535156,167.1060791015625
2020-10-16,264.2701721191406,327.185546875,280.8890991210937,326.6017761230469,166.80548095703125
2020-10-19,260.629150390625,322.27471923828125,276.3033752441406,321.6363525390625,164.41917419433594
2020-10-20,261.4793701171875,323.5423278808594,276.89727783203125,322.9247131347656,164.99227905273438
2020-10-21,260.57379150390625,322.9131774902344,276.6831359863281,322.3134460449219,164.42860412597656
2020-10-22,262.1261291503906,324.7535705566406,276.6733703613281,324.0814208984375,165.59353637695312
2020-10-23,261.8398132324219,325.78643798828125,277.21856689453125,325.18182373046875,166.13844299316406
2020-10-26,255.98080444335935,319.80517578125,273.0614624023437,319.17236328125,163.1226806640625
2020-10-27,253.81837463378903,318.7159423828125,275.1935119628906,318.0720520019531,162.465087890625
2020-10-28,245.33499145507807,307.8708801269531,264.46466064453125,307.20074462890625,157.08181762695312
2020-10-29,246.36073303222656,310.9413146972656,269.089111328125,310.3229675292969,158.56617736816406
2020-10-30,244.9467315673828,307.62664794921875,262.264404296875,307.0878295898437,156.88450622558594
2020-11-02,248.77268981933597,311.1384582519531,262.8484802246094,310.52984619140625,158.51919555664062
2020-11-03,253.8090667724609,316.6971435546875,267.39508056640625,316.0126037597656,161.56314086914062
2020-11-04,257.376220703125,323.6925354003906,279.331298828125,323.0751647949219,165.08621215820312
2020-11-05,262.3664855957031,330.0212097167969,286.6137084960937,329.37603759765625,168.4965362548828
2020-11-06,261.7289428710937,329.9930419921875,286.827880859375,329.3008117675781,168.4119873046875
2020-11-09,269.5837707519531,334.1151123046875,280.96685791015625,333.438720703125,170.41307067871094
2020-11-10,272.16217041015625,333.68316650390625,275.9334411621094,332.9496765136719,170.13124084472656
2020-11-11,271.7925109863281,336.0869445800781,282.1060791015625,335.4229736328125,171.5122833251953
2020-11-12,268.9646911621094,332.8851013183594,280.7819519042969,332.16912841796875,169.82119750976562
2020-11-13,272.7535705566406,337.4109191894531,283.2451171875,336.767822265625,172.22628784179688
2020-11-16,277.2170715332031,341.5987854003906,285.45513916015625,340.9715881347656,174.33071899414062
2020-11-17,275.6737670898437,339.8617248535156,284.5496826171875,339.1376953125,173.93614196777344
2020-11-18,272.3932189941406,335.7677307128906,282.4467468261719,335.0561828613281,172.0947723388672
2020-11-19,272.919921875,337.12921142578125,284.65679931640625,336.4668884277344,173.05299377441406
2020-11-20,270.9305114746094,334.8663024902344,282.7095947265625,334.162841796875,172.14175415039062
2020-11-23,274.0424499511719,336.8757629394531,282.7193298339844,336.1659851074219,173.55096435546875
2020-11-24,278.2471923828125,342.2654724121094,286.69158935546875,341.5828857421875,176.23788452148438
2020-11-25,276.681884765625,341.7772216796875,288.4537353515625,341.0561828613281,176.17213439941406
2020-11-27,277.14508056640625,342.706787109375,291.1116638183594,342.0060729980469,176.7921905517578
2020-11-30,274.7185363769531,341.1480407714844,291.7055969238281,340.4919128417969,175.40176391601562
2020-12-01,276.4041748046875,344.90399169921875,295.4440612792969,344.21600341796875,177.6283721923828
2020-12-02,277.089599609375,345.6363830566406,295.8238220214844,344.9401550292969,177.7786407470703
2020-12-03,277.9045104980469,345.570556640625,296.242431640625,344.8461303710937,178.1356658935547
2020-12-04,280.247802734375,348.537841796875,297.44970703125,347.81787109375,179.92068481445312
2020-12-07,278.8677062988281,347.889892578125,299.13397216796875,347.1031494140625,179.723388671875
2020-12-08,279.8865051269531,348.8570556640625,300.1465148925781,348.11871337890625,180.50315856933597
2020-12-09,278.6640014648437,345.805419921875,293.3509521484375,344.99658203125,178.7275390625
2020-12-10,278.3490295410156,345.6175842285156,294.5289306640625,344.8837585449219,178.9906005859375
2020-12-11,278.7102966308594,345.1856994628906,293.8765869140625,344.4793395996094,178.67117309570312
2020-12-14,277.01544189453125,343.6200866699219,296.00885009765625,342.93701171875,178.16387939453125
2020-12-15,280.27545166015625,348.2978820800781,299.1729736328125,347.5733337402344,180.6065216064453
2020-12-16,279.8402404785156,348.85430908203125,300.8183288574219,348.11871337890625,180.86013793945312
2020-12-17,281.0811767578125,350.7971496582031,302.78497314453125,350.06549072265625,182.2787933349609
2020-12-18,280.1513366699219,349.4107666015625,301.86981201171875,348.6676940917969,181.76206970214844
2020-12-21,280.3741149902344,348.2601623535156,301.3051452636719,347.42108154296875,181.2359619140625
2020-12-22,278.4533386230469,347.590576171875,302.124267578125,346.83551025390625,181.2735290527344
2020-12-23,279.5761108398437,347.892333984375,300.6028137207031,347.1471862792969,181.5835723876953
2020-12-24,280.2626342773437,349.24102783203125,301.9293212890625,348.49774169921875,181.8873291015625
2020-12-28,282.10015869140625,352.2777709960937,304.97235107421875,351.4916381835937,183.0381317138672
2020-12-29,281.5990600585937,351.59881591796875,305.24542236328125,350.8210754394531,182.2740631103516
2020-12-30,282.2207946777344,352.06085205078125,305.2552490234375,351.321533203125,182.76458740234372
2020-12-31,283.76129150390625,354.031982421875,306.0062561035156,353.1065368652344,183.6041259765625
2021-01-04,280.5411376953125,349.1560974121094,301.6853942871094,348.2994079589844,180.99118041992188
2021-01-05,281.95172119140625,351.4668273925781,304.172607421875,350.6982421875,182.45327758789065
2021-01-06,286.00689697265625,353.58868408203125,299.95904541015625,352.7948913574219,184.0946350097656
2021-01-07,288.1318664550781,358.82293701171875,307.2156982421875,358.0365600585937,187.04714965820312
2021-01-08,288.633056640625,360.8695068359375,311.16583251953125,360.0765380859375,187.9527130126953
2021-01-11,287.8257141113281,358.5116882324219,306.6694641113281,357.6492919921875,186.8302001953125
2021-01-12,288.35455322265625,358.568359375,306.1817932128906,357.7248840332031,187.49053955078125
2021-01-13,288.2525939941406,359.4737243652344,308.2495422363281,358.6882019042969,187.69805908203125
2021-01-14,287.7143249511719,358.2287902832031,306.6011962890625,357.4320983886719,187.5188140869141
2021-01-15,286.0413513183594,355.64471435546875,304.172607421875,354.82550048828125,185.88693237304688
2021-01-19,287.1555480957031,358.4268798828125,308.61041259765625,357.61151123046875,187.5848388671875
2021-01-20,289.429931640625,363.3592834472656,315.7889709472656,362.5604248046875,189.95252990722656
2021-01-21,289.5227355957031,363.6799621582031,318.3152160644531,362.8908996582031,189.81105041503903
2021-01-22,287.7588806152344,362.4444274902344,317.3983764648437,361.60650634765625,189.4997711181641
2021-01-25,287.4617919921875,363.8874206542969,320.02197265625,363.03265380859375,190.03744506835935
2021-01-26,287.22039794921875,363.3497619628906,320.4901428222656,362.4660034179688,189.34881591796875
2021-01-27,281.5298156738281,354.48468017578125,311.5559997558594,353.607177734375,184.8021240234375
2021-01-28,284.13824462890625,357.48370361328125,313.3993530273437,356.64825439453125,186.25482177734372
2021-01-29,278.32696533203125,350.382080078125,306.8060302734375,349.50830078125,182.99099731445312
2021-02-01,280.3783874511719,356.1161804199219,314.4722595214844,355.3260498046875,186.11329650878903
2021-02-02,284.8346252441406,361.1712341308594,319.60260009765625,360.3504333496094,188.7828369140625
2021-02-03,285.2431640625,361.4542236328125,318.33465576171875,360.6337585449219,189.0657958984375
2021-02-04,288.4087829589844,365.54730224609375,322.0994873046875,364.7326354980469,191.4617919921875
2021-02-05,289.2163391113281,366.9808044433594,323.1918334960937,366.1681823730469,192.5371856689453
2021-02-08,291.3979797363281,369.74407958984375,325.3571472167969,368.8126525878906,194.2634429931641
2021-02-09,291.42596435546875,369.4328918457031,325.28887939453125,368.5670471191406,194.3388519287109
2021-02-10,291.9642333984375,369.281982421875,324.5476379394531,368.4064636230469,194.2539978027344
2021-02-11,292.13140869140625,369.9044494628906,326.3325500488281,369.0015258789063,194.7162170410156
2021-02-12,292.46563720703125,371.7528991699219,328.15643310546875,370.8242492675781,195.72555541992188
2021-02-16,292.9669494628906,371.4605407714844,327.2688903808594,370.5031433105469,195.3765563964844
2021-02-17,293.9137878417969,371.5076904296875,325.698486328125,370.5881958007813,194.97091674804688
2021-02-18,292.9483642578125,369.9327697753906,324.27447509765625,369.0109558105469,193.848388671875
2021-02-19,292.9120788574219,369.23486328125,322.8602905273437,368.3592834472656,194.29171752929688
2021-02-22,293.1817626953125,366.4243469238281,314.4917297363281,365.5259399414063,192.44284057617188
2021-02-23,293.3491516113281,366.81103515625,313.55548095703125,365.9698486328125,192.41455078125
2021-02-24,297.1998596191406,370.8380737304688,316.14013671875,370.0026245117188,194.57470703125
2021-02-25,292.0378112792969,361.944580078125,305.11865234375,361.0870666503906,189.4903106689453
2021-02-26,287.82427978515625,360.0489807128906,306.3963623046875,359.2265930175781,188.73568725585935
2021-03-01,293.5352783203125,368.7821044921875,315.6133728027344,367.9342346191406,193.584228515625
2021-03-02,292.2330322265625,365.943359375,310.5513610839844,365.0632019042969,191.763671875
2021-03-03,291.1168518066406,361.05810546875,301.5391540527344,360.2276611328125,188.99978637695312
2021-03-04,287.9451599121094,356.5877990722656,296.6038513183594,355.7698669433594,186.009521484375
2021-03-05,293.20977783203125,363.1612243652344,301.07098388671875,362.31488037109375,189.36769104003903
2021-03-08,296.0092468261719,361.38818359375,292.54638671875,360.5110168457031,188.44325256347656
2021-03-09,296.34429931640625,366.4809265136719,304.0847473144531,365.658203125,191.3675079345703
2021-03-10,300.7343444824219,368.7255554199219,303.2167358398437,367.9342346191406,192.73529052734372
2021-03-11,302.594482421875,372.5168151855469,310.2002868652344,371.6648559570313,195.25387573242188
2021-03-12,305.3663024902344,373.1015319824219,307.6838073730469,372.1654052734375,195.64064025878903
2021-03-15,307.0218200683594,375.3649597167969,310.970703125,374.3847961425781,197.00840759277344
2021-03-16,305.8778076171875,374.8368225097656,312.6776428222656,373.9125061035156,196.21604919433597
2021-03-17,307.6543884277344,376.0629577636719,313.9651184082031,375.1876220703125,196.96124267578125
2021-03-18,306.3428649902344,370.5740661621094,304.3480834960937,369.7287292480469,193.3767242431641
2021-03-19,303.8460998535156,369.8855895996094,305.4210205078125,369.0446472167969,193.62196350097656
2021-03-22,304.99237060546875,372.8092346191406,311.14862060546875,371.991455078125,194.6690216064453
2021-03-23,302.0285339355469,369.9044494628906,309.7912902832031,369.0635681152344,192.45230102539065
2021-03-24,302.0472106933594,368.0087585449219,304.5665283203125,367.1874084472656,190.8581085205078
2021-03-25,304.01385498046875,370.1104736328125,304.03912353515625,369.2530822753906,192.27020263671875
2021-03-26,308.13330078125,376.1004638671875,308.5997314453125,375.2035217285156,195.412353515625
2021-03-29,309.11187744140625,375.91119384765625,308.5118713378906,375.0140075683594,194.4943389892578
2021-03-30,308.3291015625,374.9837646484375,306.9590759277344,374.0191040039063,194.43753051757807
2021-03-31,307.7325439453125,376.4505615234375,311.65643310546875,375.5351867675781,195.62062072753903
2021-04-01,308.9162902832031,380.4817504882813,316.9691162109375,379.5906066894531,198.0718994140625
2021-04-05,312.4112548828125,385.94183349609375,323.2973327636719,385.0388793945313,200.3812255859375
2021-04-06,311.6377868652344,385.7052001953125,323.0727844238281,384.8115234375,200.45697021484372
2021-04-07,311.6377868652344,386.1878662109375,323.8540344238281,385.2568359375,200.28656005859372
2021-04-08,312.3460693359375,387.98577880859375,327.23297119140625,387.0856018066406,201.4507293701172
2021-04-09,314.8904113769531,390.7962951660156,329.2153625488281,389.8997497558594,202.67161560058597
2021-04-12,314.6014404296875,390.9571228027344,328.78570556640625,390.0419006347656,202.72836303710935
2021-04-13,313.89312744140625,392.1021118164063,332.6236572265625,391.1978759765625,203.29627990722656
2021-04-14,314.5828552246094,390.7962951660156,328.6295166015625,389.8619689941406,202.84197998046875
2021-04-15,317.29498291015625,394.9977111816406,333.61004638671875,394.0499267578125,204.99989318847656
2021-04-16,318.7233581542969,396.3887939453125,334.0007019042969,395.3670043945313,205.5204162597656
2021-04-19,317.6885070800781,394.4488830566406,330.94403076171875,393.4245910644531,204.1764373779297
2021-04-20,315.23651123046875,391.5817260742188,328.5317687988281,390.5440673828125,202.3025054931641
2021-04-21,318.201171875,395.2437744140625,331.3443298339844,394.2394409179688,204.71592712402344
2021-04-22,315.23651123046875,391.7330932617188,327.3502197265625,390.6388244628906,203.11643981933597
2021-04-23,317.3902587890625,395.83990478515625,331.4713134765625,394.8743591308594,205.5772247314453
2021-04-26,316.8680419921875,396.7294616699219,333.62957763671875,395.6986389160156,206.3249053955078
2021-04-27,316.8306884765625,396.6063537597656,332.1842346191406,395.6133728027344,206.23025512695312
2021-04-28,315.4696655273437,396.455078125,331.0611877441406,395.4997253417969,206.2018585205078
2021-04-29,317.5205078125,398.9626770019531,332.252685546875,398.0200500488281,206.98741149902344
2021-04-30,316.0009460449219,396.37933349609375,330.07489013671875,395.4049072265625,205.47311401367188
2021-05-03,318.0240783691406,397.23095703125,328.31695556640625,396.2577209472656,205.83274841308597
2021-05-04,318.3782958984375,394.8179931640625,322.4086608886719,393.81298828125,204.2900390625
2021-05-05,319.11492919921875,394.8747253417969,321.3246459960937,393.936279296875,204.252197265625
2021-05-06,322.1263732910156,398.0826110839844,323.7466125488281,397.0821228027344,205.2932891845703
2021-05-07,324.3359375,400.96881103515625,326.3736572265625,399.9720153808594,207.0347137451172
2021-05-10,324.2054138183594,397.0700378417969,318.1312561035156,396.0113525390625,204.60238647460935
2021-05-11,319.70233154296875,393.5309753417969,317.6917724609375,392.47705078125,202.9555511474609
2021-05-12,313.2599182128906,385.1185302734375,309.4689636230469,384.1387939453125,198.3842315673828
2021-05-13,317.4087219238281,389.6891174316406,311.8616027832031,388.7532653808594,200.57049560546875
2021-05-14,320.96099853515625,395.7074890136719,318.7464294433594,394.7227478027344,203.99664306640625
2021-05-17,320.3921813964844,394.76116943359375,316.812744140625,393.7182922363281,203.56126403808597
2021-05-18,318.0240783691406,391.364013671875,314.6741943359375,390.32611083984375,201.97125244140625
2021-05-19,316.46710205078125,390.3041687011719,315.0354919433594,389.302734375,201.38446044921875
2021-05-20,318.4064025878906,394.4299926757813,321.1293334960937,393.490966796875,203.57073974609372
2021-05-21,319.5489807128906,394.202880859375,319.3519287109375,393.1687316894531,203.4571533203125
2021-05-24,321.3426513671875,398.1677551269531,324.72320556640625,397.1767578125,205.51095581054688
2021-05-25,320.6138610839844,397.306640625,325.17236328125,396.2955932617188,204.94308471679688
2021-05-26,320.6980285644531,398.0353088378906,326.3052062988281,397.0821228027344,205.68133544921875
2021-05-27,321.9405212402344,398.2435302734375,325.0844421386719,397.29052734375,206.05990600585935
2021-05-28,322.9121398925781,399.0004577636719,326.1098327636719,398.0011291503906,206.4100646972656
2021-06-01,323.12701416015625,398.688232421875,325.02593994140625,397.6506042480469,206.4952545166016
2021-06-02,323.58477783203125,399.3506164550781,325.66070556640625,398.2759399414063,206.76971435546875
2021-06-03,323.2671203613281,397.8271179199219,322.2719421386719,396.7978210449219,205.85166931152344
2021-06-04,325.0235900878906,401.4513854980469,327.7408142089844,400.42681884765625,207.6404266357422
2021-06-07,323.7997131347656,401.1108093261719,328.7173767089844,400.0383605957031,207.81082153320312
2021-06-08,323.566162109375,401.129638671875,328.8736267089844,400.1235961914063,208.2367401123047
2021-06-09,322.1180725097656,400.4862060546875,328.9516906738281,399.5266723632813,207.64987182617188
2021-06-10,322.2955627441406,402.4269714355469,332.3796081542969,401.3838195800781,208.56797790527344
2021-06-11,322.4264221191406,403.0912780761719,333.2486877441406,402.0471496582031,209.18316650390625
2021-06-14,321.6603698730469,404.0592651367188,336.442138671875,402.9473571777344,209.5049591064453
2021-06-15,320.8288879394531,403.27154541015625,334.2448425292969,402.2081909179688,208.95602416992188
2021-06-16,318.3530578613281,401.0413818359375,333.0241394042969,399.9625244140625,207.9149169921875
2021-06-17,316.3818359375,400.91796875,337.252685546875,399.8298950195313,207.7161407470703
2021-06-18,311.5194702148437,395.5274963378906,334.606201171875,394.4359436035156,205.14183044433597
2021-06-21,316.9646911621094,401.1077575683594,336.6857604980469,400.0827941894531,207.97174072265625
2021-06-22,317.5916748046875,403.0153503417969,339.8241577148437,402.2216796875,209.1547393798828
2021-06-23,316.9646911621094,402.7781372070313,339.9903869628906,401.7369079589844,209.069580078125
2021-06-24,319.9586486816406,405.1127014160156,342.0925598144531,404.1134338378906,210.4888610839844
2021-06-25,322.2697448730469,406.6026611328125,341.6719970703125,405.5489196777344,211.2768096923828
2021-06-28,320.72589111328125,407.4663391113281,345.827392578125,406.3664245605469,211.5141448974609
2021-06-29,320.78192138671875,407.6466369628906,347.0788269042969,406.5851440429688,211.5236358642578
2021-06-30,322.7374267578125,408.0072021484375,346.5313415527344,406.9272766113281,211.53314208984372
2021-07-01,324.0566101074219,410.3133850097656,346.6681823730469,409.1802978515625,212.68185424804688
2021-07-02,325.534912109375,413.4356994628906,350.6475524902344,412.307861328125,213.85903930664065
2021-07-06,323.55145263671875,412.38232421875,352.1629333496094,411.5569458007813,213.3938751220703
2021-07-07,324.5805969238281,414.0715942382813,352.9060363769531,413.0113830566406,213.67868041992188
2021-07-08,322.2041015625,410.7499084472656,350.77459716796875,409.6461181640625,211.8748779296875
2021-07-09,326.2739562988281,415.1155090332031,352.9646911621094,414.01898193359375,214.4381561279297
2021-07-12,327.490234375,416.6529235839844,354.3432922363281,415.5019836425781,215.03619384765625
2021-07-13,326.5266418457031,415.19140625,354.3432922363281,414.0855712890625,213.84002685546875
2021-07-14,326.9102478027344,415.7418518066406,354.9787292480469,414.7034606933594,213.54576110839844
2021-07-15,327.4059753417969,414.3183288574219,352.485595703125,413.28704833984375,212.79579162597656
2021-07-16,324.6040954589844,411.1865234375,349.6307067871094,410.04541015625,211.1249084472656
2021-07-19,318.18218994140625,405.0462341308594,346.7659606933594,403.9898681640625,208.1249847412109
2021-07-20,323.0501403808594,410.9207458496094,350.794189453125,409.77923583984375,211.7230224609375
2021-07-21,325.7742919921875,414.2518615722656,353.50244140625,413.0968933105469,213.62168884277344
2021-07-22,326.02716064453125,415.1535034179688,355.839111328125,413.9619445800781,213.8020782470703
2021-07-23,328.1897277832031,419.2438049316406,359.9945068359375,418.2208557128906,215.93814086914065
2021-07-26,328.97607421875,420.3636474609375,360.2779846191406,419.24749755859375,216.3748016357422
2021-07-27,328.2364807128906,418.4466247558594,356.3084716796875,417.3367309570313,215.2071228027344
2021-07-28,327.056884765625,418.21881103515625,357.67724609375,417.1656188964844,215.53939819335935
2021-07-29,328.4237670898437,420.0789794921875,358.3127746582031,418.895751953125,216.48870849609372
2021-07-30,327.1692199707031,417.953125,356.4454345703125,416.8614196777344,215.2071228027344
2021-08-02,326.1114807128906,417.1085205078125,356.4747009277344,415.98681640625,214.9033050537109
2021-08-03,328.6764221191406,420.4394836425781,358.6354064941406,419.3711242675781,216.44125366210935
2021-08-04,325.7742919921875,418.4371032714844,359.1536560058594,417.3081970214844,215.4729156494141
2021-08-05,328.22705078125,421.0374755859375,361.43170166015625,419.9509887695313,217.01084899902344
2021-08-06,329.6126403808594,421.7682189941406,359.8477478027344,420.6448669433594,217.2766571044922
2021-08-09,328.7326965332031,421.4739990234375,360.5126953125,420.30267333984375,217.1912078857422
2021-08-10,330.21173095703125,421.9674682617188,358.6647033691406,420.8255310058594,217.3336334228516
